138.7539125,140.3849375,113.0952,136.85848125,131.75,11.9313964346486,235,0,160000,0.000418259734665079,76309,83691,71992,88008,72928,42863
145.49694375,133.67339375,66.22059375,129.50929375,126.25,16.8751356607498,222,0,160000,0.000418259734665079,142658,177342,142435,177565,167027,49614
103.73691875,112.130925,102.81406875,108.54598125,102,13.0317859286618,252,0,160000,0.000418259734665079,223726,256274,225574,254426,251085,127909
97.35725625,115.033975,82.36079375,105.98254375,128.75,6.2264041527197,250,0,160000,0.0450324974083127,316502,323498,315120,324880,339461,185929
62.3903375,71.2791625,62.18444375,67.58256875,45,14.7260858621368,229,0,160000,0.00122118011366199,388298,411702,387659,412341,411583,274133
150.06915625,156.7952625,162.6249625,155.439725,206,24.7373032712236,225,0,160000,0.000418259734665079,487480,472520,486461,473539,510357,335754
87.56393125,92.5592875,78.4869625,89.45985,87,16.1883499277148,234,0,160000,0.000786518567623055,559455,560545,558185,561815,575121,419606
100.85453125,130.14111875,56.2478,112.95840625,116,6.6804789852454,201,0,160000,0.000418259734665079,646415,633585,624111,655889,666411,447363
133.1075875,147.72181875,169.3031875,145.79770625,186,14.5822000909964,214,0,160000,0.00297521144314111,756120,683880,729697,710303,767808,567254
104.87801875,127.13584375,137.55865625,121.6027125,139,14.2461231177758,242,0,160000,0.000418259734665079,797631,802369,845952,754048,863685,703232
145.2843625,148.576775,125.00675,144.91495625,159,16.603981263107,253,0,160000,0.000418259734665079,886378,873622,938913,821087,947649,758222
175.31454375,174.127175,126.090225,168.993325,164,10.5278476840062,251,0,160000,0.000418259734665079,969879,950121,1023075,896925,1036787,796617
115.04546875,174.1331875,173.784875,156.3430375,206,8.95741769503207,229,0,160000,0.000418259734665079,1076857,1003143,1121500,958500,1137186,953903
132.004575,131.745075,107.896375,129.0679375,133,8.5542562417477,255,0,160000,0.000418259734665079,1151382,1088618,1201766,1038234,1213533,1001990
123.73321875,122.29055,111.7335875,121.4896875,106.5,12.0831615903275,251,0,160000,0.000418259734665079,1223798,1176202,1272399,1127601,1276769,1084743
152.43538125,151.3221375,134.07386875,149.6336625,148.75,12.1128069784323,253,0,160000,0.000418259734665079,1309267,1250733,1359920,1200080,1354299,1150156
99.857225,116.8685625,69.5285125,106.33294375,82.5,9.65721040805516,232,0,160000,0.000418259734665079,1385905,1334095,1434711,1285289,1421106,1207532
156.5254375,155.56665625,126.90928125,152.55890625,187.25,11.9955492871618,255,0,160000,0.000418259734665079,1478817,1401183,1530574,1349426,1505630,1257754
146.4658875,170.05935625,197.47855,166.10055,191,10.6749879652435,247,0,160000,0.00327717715621486,1598759,1441241,1646306,1393694,1611841,1411763
90.9638,94.7861125,66.6784125,90.416775,82,18.7774275320966,255,0,160000,0.0541098874540317,1654338,1545662,1700849,1499151,1688515,1456843
114.27118125,104.84929375,40.3188875,100.32825625,86,12.0278418114934,218,0,160000,0.00180104864416928,1730574,1629426,1773604,1586396,1752658,1463091
88.53249375,105.48605625,48.3847,93.8960625,84.25,11.3664179359457,242,0,160000,0.000418259734665079,1796864,1723136,1845576,1674424,1813566,1510188
101.3106875,141.3461125,79.72816875,122.3397375,126.5,7.29208215976207,253,0,160000,0.000418259734665079,1865447,1814553,1922110,1757890,1884464,1582537
142.011375,139.1733,126.00409375,138.5047125,134,17.2180635054088,235,0,160000,0.000418259734665079,1949037,1890963,2012678,1827322,1962455,1641811
160.23369375,159.22865625,135.58774375,156.80575625,187.75,16.2772233907088,255,0,160000,0.000512764274475249,2046307,1953693,2112119,1887881,2055697,1689586
90.57195625,100.4382375,83.717575,95.58171875,87.25,15.1420172396598,240,0,160000,0.000418259734665079,2111514,2048486,2181044,1978956,2116221,1774470
93.188575,136.4513625,73.69210625,116.34851875,118,10.7626818791747,252,0,160000,0.000418259734665079,2173304,2146696,2249224,2070776,2178978,1857508
99.3552,97.2098125,52.98440625,92.79656875,96,9.54358432097174,213,0,160000,0.000963027140024434,2243712,2236288,2315984,2164016,2266353,1867503
160.81096875,166.14309375,137.149425,161.20505625,158.25,18.7110372865161,242,0,160000,0.00113590431129762,2338900,2301100,2413031,2226969,2357246,1917353
132.47681875,114.21464375,97.9095875,117.75781875,120,8.34336491588183,255,0,160000,0.000418259734665079,2411988,2388012,2486184,2313816,2426711,1955393
140.10738125,127.16745625,110.7282375,129.06309375,129,8.40164287512112,255,0,160000,0.000418259734665079,2484110,2475890,2562065,2397935,2496138,2007080
104.19925625,100.47425625,77.82785625,98.9370625,88,12.7005434044601,244,0,160000,0.000418259734665079,2548585,2571415,2620786,2499214,2561153,2087932
94.13431875,106.94160625,70.56840625,98.94185625,88,14.4628069004881,244,0,160000,0.000418259734665079,2627750,2652250,2693802,2586198,2634346,2155767
113.9047875,118.29905625,91.77176875,113.94049375,109.75,7.63331072289398,214,0,160000,0.000418259734665079,2696213,2743787,2778054,2661946,2704748,2207021
140.37233125,179.6826625,194.53614375,169.58475625,194.5,9.10566324736725,234,0,160000,0.000418259734665079,2822001,2777999,2902958,2697042,2820696,2364964
90.38076875,100.40734375,74.60458125,94.37946875,83,9.3756813214921,217,0,160000,0.000418259734665079,2888917,2871083,2966614,2793386,2879629,2421843
115.4945,110.059175,64.77034375,106.5126375,106,8.85350708541859,212,0,160000,0.000418259734665079,2969083,2950917,3050143,2869857,2956457,2436047
101.6249875,107.94905,94.6643,104.506075,100,10.6453779180965,208,0,160000,0.000418259734665079,3037433,3042567,3124411,2955589,3029118,2515022
131.50885,155.51096875,147.9642875,147.46253125,160,4.74106954754922,242,0,160000,0.000418259734665079,3145750,3094250,3239356,3000644,3135003,2650686
119.3174,116.17260625,76.81995625,112.60940625,136,8.85176061368874,225,0,160000,0.000418259734665079,3232500,3167500,3327188,3072812,3207808,2694046
117.99849375,148.18300625,83.294,131.7358375,129,6.54162272519881,227,0,160000,0.000418259734665079,3300419,3259581,3397720,3162280,3279834,2706671
186.834025,198.08410625,195.03465,194.3697625,233,19.3195848974074,247,0,160000,0.000418259734665079,3413403,3306597,3510227,3209773,3392286,2754209
107.48974375,95.2218375,46.70920625,93.23273125,75.25,12.1004819339107,241,0,160000,0.000418259734665079,3472746,3407254,3563649,3316351,3443233,2763394
138.8368625,125.45435625,102.27594375,126.79660625,155,11.4271954129047,249,0,160000,0.000418259734665079,3553830,3486170,3648997,3391003,3523388,2817206
177.803325,176.04920625,162.4306,175.0300875,152,9.08999015208704,255,0,160000,0.000418259734665079,3637909,3562091,3733248,3466752,3603855,2886820
167.1869375,151.774675,113.83540625,152.0620125,160,14.2740627422103,229,0,160000,0.00104987617680148,3725521,3634479,3832004,3527996,3702846,2909176
97.068375,134.33561875,75.00379375,116.37471875,118.75,9.24131226683171,248,0,160000,0.000418259734665079,3788283,3731717,3900947,3619053,3767114,2988171
125.47984375,131.56876875,117.22674375,128.1315375,109.25,8.80909012931892,255,0,160000,0.000418259734665079,3859168,3820832,3977231,3702769,3828146,3072117
158.32010625,169.463325,154.18696875,164.4069375,169,9.621049869833,254,0,160000,0.000418259734665079,3954289,3885711,4070248,3769752,3912461,3131863
144.7918375,151.1695375,133.18231875,147.168725,159,12.7202622625479,254,0,160000,0.000418259734665079,4045388,3954612,4165612,3834388,3999659,3187275
120.9866125,142.35170625,142.7889,136.04138125,136,9.74447673500987,244,0,160000,0.0445537231274814,4126528,4033472,4252289,3907711,4099326,3290786
124.7243,137.12821875,113.8840125,130.73299375,143.25,7.96539098958352,229,0,160000,0.000418259734665079,4206526,4113474,4337304,3982696,4175828,3359206
152.5003875,160.9694125,148.0777125,156.95895625,144,9.83854297286282,255,0,160000,0.000418259734665079,4263479,4216521,4407011,4072989,4242427,3456756
88.76770625,85.65645,32.6947125,80.4392125,78.75,9.85466011604506,254,0,160000,0.000418259734665079,4338657,4301343,4476083,4163917,4294816,3506911
197.01835,188.84295625,135.839375,185.35228125,200.5,9.97891926922448,251,0,160000,0.000418259734665079,4430841,4369159,4566036,4233964,4381889,3538229
139.2159875,151.63239375,118.29565625,144.12475625,140.75,7.69865792740899,249,0,160000,0.00259188404319671,4508110,4451890,4644411,4315589,4453871,3600643
117.3590625,154.236075,54.3024125,131.8486625,136,12.1176814736465,253,0,160000,0.000696632166079799,4595080,4524920,4733091,4386909,4517889,3633663
149.5606375,135.491425,76.5073375,132.94221875,152.5,17.5926638329319,245,0,160000,0.00104987617680148,4679031,4600969,4815666,4464334,4595513,3663414
89.141975,90.46335625,61.2940375,86.71135625,69,10.9010858877414,251,0,160000,0.000418259734665079,4732915,4707085,4865683,4574317,4643587,3711144
