85.614625,72.79781875,34.71951875,0.02221875,0,0.0812498548940905,1,0,160000,0.153723223568704,49152,110848,52597,107403,55162,104838
92.56375,73.42576875,62.1336375,0.06755,0,0.0506730811949097,1,0,160000,0.356713489562663,72740,87260,74646,85354,64168,95832
78.71675,57.68081875,34.66885625,0.0289625,0,0.0758055352817941,1,0,160000,0.189161860929065,52593,107407,74757,85243,40837,119163
125.03139375,122.6571875,95.6433875,0.06969375,0,0.0705261685847647,1,0,160000,0.364779745314876,66955,93045,74006,85994,69801,90199
105.3245875,92.23384375,71.6333125,0.06701875,0,0.0702238019056211,1,0,160000,0.354698406466718,83126,76874,86640,73360,76079,83921
152.4831625,83.1310375,42.73181875,0.0104375,0,0.0489455989995956,1,0,160000,0.0836797299496506,77892,82108,73648,86352,62650,97350
130.21843125,107.24825625,89.42241875,0.0445125,0,0.0419394021972645,1,0,160000,0.262612372891478,88523,71477,79405,80595,75182,84818
155.86740625,109.73326875,57.5160375,0.01638125,0,0.0472820633096307,1,0,160000,0.120608986871666,87854,72146,70450,89550,55496,104504
102.44591875,93.3023125,62.53725,0.0402875,0,0.047067089275367,1,0,160000,0.24360881664838,75954,84046,84776,75224,66119,93881
96.0016,82.81938125,72.1602875,0.0275375,0,0.0347741426390408,1,0,160000,0.181888069151939,73062,86938,90646,69354,77396,82604
113.0261375,101.172975,93.77511875,0.0381,0,0.0532039308052756,1,0,160000,0.233511891960811,71914,88086,71459,88541,73674,86326
139.0406375,132.246275,113.71900625,0.03216875,0,0.0467675730324988,1,0,160000,0.205154067133389,72852,87148,73983,86017,75905,84095
81.76685,78.08435,67.840475,0.0507875,0,0.0439552991008177,1,0,160000,0.289732828651462,75097,84903,74344,85656,73636,86364
110.59566875,91.403525,75.3671875,0.0334125,0,0.0547929185505655,1,0,160000,0.211226750282562,72494,87506,71905,88095,73865,86135
105.00430625,77.59865625,59.50001875,0.0491125,0,0.0405023177667085,1,0,160000,0.282614892241461,69395,90605,69687,90313,50397,109603
90.32704375,65.45328125,32.07678125,0.07638125,0,0.0898858635058479,1,0,160000,0.389298145550086,63131,96869,71086,88914,59477,100523
141.12505625,54.9859625,22.33879375,0.01499375,0,0.0532381434502477,1,0,160000,0.112322976383758,83501,76499,79795,80205,44525,115475
127.10874375,112.53848125,77.39804375,0.0390625,0,0.036872670861195,1,0,160000,0.237977151319037,89136,70864,89285,70715,67684,92316
49.3867375,37.38175625,39.68365,0.0323625,0,0.0409967709923773,1,0,160000,0.206104709916676,40935,119065,74934,85066,69797,90203
113.26325,78.44480625,39.37363125,0.017025,0,0.0455981889074237,1,0,160000,0.124393931981386,70285,89715,81310,78690,50489,109511
98.68045,79.977225,58.67716875,0.0835,0,0.0391949702597658,1,0,160000,0.414393160090698,64468,95532,68269,91731,61139,98861
114.99498125,109.14936875,60.26093125,0.05549375,0,0.0429291777382282,1,0,160000,0.309290748703783,79661,80339,70116,89884,64056,95944
107.1705375,104.90815,79.11428125,0.047575,0,0.0639681305024657,1,0,160000,0.276005026136472,80049,79951,92309,67691,84848,75152
112.025575,83.8875,43.6208125,0.025925,0,0.0355535137798437,1,0,160000,0.173524906177099,77794,82206,84978,75022,72966,87034
130.61426875,113.93751875,89.0391875,0.05188125,0,0.0588839898811271,1,0,160000,0.294335251822372,78190,81810,90552,69448,74225,85775
95.23215625,82.68433125,55.133475,0.04896875,0,0.0457066913920062,1,0,160000,0.282000025341703,71888,88112,85164,74836,65182,94818
70.7415,55.67921875,33.82264375,0.04015,0,0.0532140324298981,1,0,160000,0.242979511298328,45348,114652,78815,81185,70653,89347
109.20781875,87.38743125,22.00373125,0.03333125,0,0.059795462949828,1,0,160000,0.210832179427626,70321,89679,67167,92833,54787,105213
68.86605625,61.39061875,37.95064375,0.0279125,0,0.0474377283995128,1,0,160000,0.183812612670283,63030,96970,64500,95500,49962,110038
125.9895875,113.9423,102.67308125,0.01788125,0,0.0630058918151393,1,0,160000,0.129373123018127,78891,81109,73939,86061,69426,90574
112.374725,97.84195625,44.78608125,0.0530125,0,0.0347876062937894,1,0,160000,0.299058566728222,79036,80964,90915,69085,66565,93435
99.8042125,80.38980625,39.90215625,0.0471375,0,0.0801903139972216,1,0,160000,0.274110513247073,57383,102617,82798,77202,66365,93635
101.6004375,95.80523125,38.1633,0.04130625,0,0.0451249117461538,1,0,160000,0.248249572558074,61887,98113,71467,88533,55034,104966
133.710625,70.74651875,35.86205625,0.0455875,0,0.0423095369182744,1,0,160000,0.267348672757249,77980,82020,59412,100588,48035,111965
97.45261875,86.0621,51.4334625,0.0501875,0,0.0446565032957564,1,0,160000,0.287192910263702,75806,84194,71371,88629,65016,94984
128.56191875,128.5214375,83.509775,0.0305625,0,0.0362696263907473,1,0,160000,0.197204971202165,79488,80512,89491,70509,68507,91493
128.8130875,100.30736875,88.6152625,0.0229,0,0.0418095803745966,1,0,160000,0.157427360252151,84985,75015,86594,73406,80845,79155
103.86269375,69.76919375,69.3755,0.04545,0,0.0349970820233306,1,0,160000,0.266745022380322,52325,107675,83277,76723,70303,89697
107.790875,92.76466875,68.6882375,0.0354,0,0.0400547089276398,1,0,160000,0.220788362669187,67733,92267,72697,87303,66498,93502
91.072625,69.7544375,43.219225,0.0512375,0,0.0386877030087331,1,0,160000,0.291630690618532,59277,100723,69974,90026,55718,104282
119.04950625,133.9399875,38.42185625,0.0275125,0,0.0395092560044506,1,0,160000,0.181759497983364,47559,112441,92615,67385,63398,96602
112.4745875,114.09436875,40.551575,0.04369375,0,0.0583743516265037,1,0,160000,0.258978823542688,51021,108979,82580,77420,64176,95824
113.62519375,111.45915625,38.43354375,0.0284375,0,0.043520736955315,1,0,160000,0.186494433359897,42094,117906,86485,73515,75720,84280
90.11959375,91.6572,56.0965125,0.0504375,0,0.0487532543483169,1,0,160000,0.288252526654062,57085,102915,67386,92614,55405,104595
81.85040625,78.15915,44.16875,0.06964375,0,0.0455881893504297,1,0,160000,0.364592787268129,62382,97618,70911,89089,50653,109347
126.61735625,118.54054375,84.341775,0.09281875,0,0.0426258005910353,1,0,160000,0.445809105230602,77437,82563,86089,73911,78858,81142
79.12675625,65.08948125,50.2066125,0.043325,0,0.0507847970236379,1,0,160000,0.257334804421512,59797,100203,83087,76913,80778,79222
104.78246875,69.07389375,65.49080625,0.06235625,0,0.0485735482372438,1,0,160000,0.336728196516425,66286,93714,67073,92927,59254,100746
